Simulation Time,IMU Accelerometer X,IMU Accelerometer Y,IMU Accelerometer Z,IMU Gyroscope X,IMU Gyroscope Y,IMU Gyroscope Z,IMU Compass,GNSS Latitude,GNSS Longitude,Control Steer,Wheel Physics Tire Friction,Damping Rate,Radius,long_stiff_value,FL_PositionX,FL_PositionY,FL_PositionZ,FR_PositionX,FR_PositionY,FR_PositionZ,BL_PositionX,BL_PositionY,BL_PositionZ,BL_PositionX,BL_PositionY,BL_PositionZ,Vehicle Speed,Long_Speed,FL_Velocity,FR_Velocity,S_FL,S_FR,S_BL,S_BR,
301.3196965,-0.121621519,-0.437769681,9.809908867,0.160670342,0.008486707,-5.846849823,79.22580256,-0.001225718,0.000661117,-0.032619808,3.5,0.25,37,3000,7409.594727,13549.89746,37.02726364,7440.877441,13713.61816,37.03002548,7114.469238,13606.28809,37.02748871,7145.751953,13770.00879,37.03028488,29.14313945,29.13949909,29.15071397,29.87965887,0.00038487,0.02540057,0,0,
301.3704409,-0.622135401,-4.2903018,9.825107574,-0.521854094,0.030676147,-10.48538027,78.82696732,-0.001224904,0.000664715,-0.12289083,3.5,0.25,37,3000,7448.969727,13540.28125,37.03554153,7481.5,13703.75977,37.02461243,7154.283203,13598.9209,37.0362854,7186.812988,13762.39844,37.02550507,29.07214416,29.05501183,29.18321037,30.09720844,0.00441227,0.03586977,0,0,
301.4217373,-0.260747135,-2.274166822,9.811327934,-0.238424295,0.030864017,-13.63616788,78.13604588,-0.001223968,0.000668319,-0.094300903,3.5,0.25,37,3000,7487.801758,13529.14355,37.03688431,7522.34082,13692.20898,37.0330658,7193.858398,13591.4043,37.03759766,7228.397949,13754.46973,37.03375244,29.03607886,29.0153603,29.08635063,30.55883255,0.00244665,0.05319501,0,0,
301.4722534,-0.163537815,-1.852688909,9.797462463,0.001152006,0.02106509,-13.34065804,77.42117096,-0.001222987,0.000671848,-0.08308585,3.5,0.25,37,3000,7525.627441,13517.71973,37.03587723,7562.172363,13680.34668,37.03612137,7232.473633,13583.59668,37.03598785,7269.018555,13746.22363,37.03623199,29.02335627,29.0044758,28.44944218,29.92348149,-0.01913614,0.03168496,0,0,
301.522681,0.098061234,-1.304005504,9.799746513,0.130616376,0.008021121,-11.61592343,76.7667842,-0.001221981,0.000675362,-0.067991272,3.5,0.25,37,3000,7563.702637,13506.03809,37.03379822,7602.075195,13668.24414,37.03606033,7271.308594,13575.20801,37.03369522,7309.680664,13737.41406,37.03593445,29.03019201,29.01562507,28.67536137,30.02242404,-0.01172691,0.03469851,0,0,
301.5731365,0.131240875,-1.04941833,9.801208496,0.172136629,-0.00170927,-9.682494097,76.20663355,-0.001220962,0.000678876,-0.055070549,3.5,0.25,37,3000,7602.009766,13494.30566,37.03168106,7641.936523,13656.13672,37.03461075,7310.29248,13566.27832,37.03134537,7350.219238,13728.1084,37.03426361,29.06267193,29.05302801,28.84573636,29.99485042,-0.00713494,0.03241736,0,0,
301.6239635,0.081322007,-0.979058385,9.804430962,0.179155088,-0.006613887,-7.715892243,75.74087612,-0.001219931,0.000682417,-0.043623872,3.5,0.25,37,3000,7640.729492,13482.53809,37.02960587,7681.939453,13644.0459,37.0326767,7349.592773,13556.82324,37.02928543,7390.802246,13718.33105,37.03230667,29.09772122,29.09141429,29.13726335,30.08895698,0.00157603,0.03428993,0,0,
301.6749278,-0.367405772,-4.739917755,9.824318886,-0.507503653,0.017848261,-12.28763753,75.24298265,-0.001218865,0.000685962,-0.130836025,3.5,0.25,37,3000,7679.257324,13470.11816,37.03749847,7721.966309,13631.2373,37.02724075,7388.82373,13547.10645,37.03786469,7431.532715,13708.22559,37.0276413,29.08636787,29.06979426,29.14575975,30.25893061,0.00261321,0.04090625,0,0,
301.7255375,-0.111835167,-2.452395678,9.808757782,-0.207632828,0.019885726,-14.97048205,74.48642309,-0.001217696,0.000689448,-0.100320444,3.5,0.25,37,3000,7716.771973,13456.40039,37.0384903,7761.640625,13616.93066,37.03525543,7427.397949,13537.28125,37.03850555,7472.26709,13697.8125,37.03540039,29.09420631,29.06994562,28.75970722,30.36600672,-0.01067214,0.04458423,0,0,
301.7766593,0.048885562,-1.750023365,9.800100327,0.036580719,0.016815005,-14.14528933,73.70953688,-0.001216458,0.000692952,-0.087160282,3.5,0.25,37,3000,7754.445313,13442.07617,37.03682709,7801.472168,13601.98828,37.03765106,7466.187012,13526.84766,37.03693008,7513.213867,13686.75879,37.03769302,29.10985109,29.0889969,29.01933879,30.63028114,-0.00239465,0.05298513,0,0,
301.8276265,0.074408144,-1.077773333,9.800480843,0.152840197,0.012521917,-12.30562569,73.00753687,-0.001215197,0.000696437,-0.071311176,3.5,0.25,37,3000,7791.853516,13427.69922,37.03458405,7840.790039,13587.03613,37.03715134,7504.629883,13515.91211,37.03458023,7553.566406,13675.24902,37.03714371,29.12202415,29.10590633,28.8545823,30.28677865,-0.00863481,0.04057157,0,0,
301.8796155,-0.063157007,-0.870682776,9.804629326,0.1925064,0.010918849,-9.947176734,72.40298316,-0.001213899,0.000699989,-0.056862894,3.5,0.25,37,3000,7831.011719,13412.69141,37.0316925,7881.619629,13571.50586,37.0353508,7544.730957,13503.91797,37.0318222,7595.338867,13662.73242,37.03530121,29.12586772,29.11566264,30.19367294,31.45209223,0.0370251,0.08024649,0,0,
301.9320133,0.147610396,-0.718865812,9.807147026,0.187372526,0.00910129,-8.011437944,71.90243275,-0.001212588,0.000703566,-0.045015976,3.5,0.25,37,3000,7869.532227,13398.03906,37.02983475,7921.468262,13556.4248,37.03308105,7584.025391,13491.65918,37.02994919,7635.961426,13650.04492,37.03310013,29.12301852,29.11590461,29.67344153,30.67700032,0.01914888,0.0536166,0,0,
301.982904,-0.593633652,-4.515555859,9.826440811,-0.494532536,0.031020095,-12.46100054,71.39214932,-0.001211285,0.000707027,-0.130400911,3.5,0.25,37,3000,7907.039551,13383.05371,37.03742218,7960.475586,13540.93848,37.02772522,7622.433594,13479.37793,37.03830338,7675.870117,13637.26367,37.02853012,29.06617377,29.04433088,29.0808721,30.2176866,0.00125812,0.04039879,0,0,
302.0329768,-0.118480101,-2.090449333,9.809526443,-0.195732398,0.028232073,-14.98686767,70.64022745,-0.0012099,0.000710387,-0.099965453,3.5,0.25,37,3000,7943.350098,13366.92285,37.03866577,7998.900879,13524.07715,37.03538132,7660.062988,13467.05859,37.03901672,7715.61377,13624.21289,37.03572845,29.0520262,29.02781109,28.60729928,30.21262405,-0.01448651,0.04081648,0,0,
302.0852027,-0.107379302,-1.928202987,9.798645973,0.047364197,0.020465099,-14.05050509,69.84832849,-0.0012084,0.000713868,-0.086713001,3.5,0.25,37,3000,7980.480469,13349.87305,37.0368576,8038.168457,13506.25488,37.03777695,7698.584473,13453.8623,37.0369339,7756.272461,13610.24414,37.03791428,29.04589608,29.02478986,29.41762023,31.04841575,0.01353431,0.0697206,0,0,
302.1370347,0.119156912,-1.337289453,9.800575256,0.164113638,0.009390543,-11.99411015,69.14089848,-0.001206886,0.00071731,-0.070242845,3.5,0.25,37,3000,8017.415039,13332.76465,37.03448105,8076.98584,13488.43945,37.03716278,7736.794434,13440.14746,37.03435516,7796.364746,13595.82227,37.03708649,29.05554717,29.03985275,29.30727066,30.75149201,0.00920865,0.05894104,0,0,
302.1880444,0.039740026,-0.769241989,9.804674149,0.195632466,0.000930865,-9.877267186,68.55367979,-0.001205386,0.000720695,-0.056061879,3.5,0.25,37,3000,8054.302734,13315.7334,37.03204727,8115.4375,13470.80078,37.03549194,7774.777344,13425.93555,37.03175354,7835.912109,13581.00293,37.03509903,29.08456351,29.07452729,29.25332221,30.4590885,0.00614954,0.04762111,0,0,
302.2400034,0.150365949,-0.811430871,9.808190346,0.191550908,-0.002471826,-7.829707954,68.06594965,-0.001203855,0.000724144,-0.044135019,3.5,0.25,37,3000,8091.918945,13298.48828,37.02983093,8154.338379,13453.04297,37.03316116,7813.317871,13411.00684,37.0295639,7875.736816,13565.56055,37.03292084,29.10238868,29.09547712,29.79420026,30.78888958,0.02401484,0.05820191,0,0,
302.2909255,0.162421957,-0.719602466,9.809292793,0.17381304,-0.003479061,-6.182087888,67.68313803,-0.001202354,0.000727526,-0.03428619,3.5,0.25,37,3000,8128.749512,13281.73926,37.02794266,8192.163086,13435.88867,37.0309639,7850.878418,13396.04883,37.02779007,7914.291992,13550.19824,37.03068924,29.12749533,29.12314773,29.1312784,29.90365841,0.00027918,0.02680035,0,0,
302.3415031,-0.403536618,-4.428350925,9.825937271,-0.524512638,0.019946459,-10.89256712,67.26694046,-0.001200836,0.000730875,-0.127253562,3.5,0.25,37,3000,8165.202148,13264.44434,37.0361824,8229.831055,13418.08789,37.02553558,7888.242676,13380.94531,37.03668976,7952.871582,13534.58887,37.02607727,29.11222454,29.09915176,29.05009612,29.99682551,-0.00168581,0.03084879,0,0,
302.3932152,-0.099312052,-2.497627735,9.810723305,-0.243481863,0.025789964,-14.09695891,66.54675165,-0.001199174,0.000734245,-0.097667299,3.5,0.25,37,3000,8201.375977,13245.43066,37.03777313,8267.976563,13398.22949,37.03395081,7925.937988,13365.48535,37.0381813,7992.538574,13518.28418,37.03440094,29.09035415,29.06881306,29.42383366,30.96364856,0.01221311,0.06518448,0,0,
302.4446165,-0.070041999,-1.711502314,9.800219536,0.004961216,0.021382861,-13.81738731,65.79321786,-0.001197465,0.000737565,-0.086172961,3.5,0.25,37,3000,8236.935547,13226.06641,37.03649139,8305.527344,13377.98145,37.03670502,7963.09082,13349.71094,37.03673553,8031.683105,13501.62598,37.03697205,29.08008665,29.05996012,29.15295491,30.71662598,0.0032001,0.05700854,0,0,
302.495399,-0.000428189,-1.247538328,9.800047874,0.138234131,0.013557459,-12.08212653,65.10952958,-0.001195749,0.00074083,-0.070108362,3.5,0.25,37,3000,8272.249023,13206.62012,37.03422546,8342.626953,13357.7168,37.03662491,7999.880859,13333.48438,37.03425217,8070.258789,13484.58105,37.03678131,29.08424518,29.06879198,29.02591207,30.43681942,-0.00147512,0.04706172,0,0,
302.5461425,-0.020536993,-1.084347486,9.802098274,0.180042159,0.006821223,-10.02671685,64.52630656,-0.001194023,0.000744087,-0.056625228,3.5,0.25,37,3000,8307.370117,13187.30273,37.0319519,8379.242188,13337.69531,37.03508377,8036.272461,13316.85938,37.03180313,8108.144043,13467.25195,37.03504562,29.09400749,29.08318281,28.85981049,30.04682782,-0.00768046,0.0331341,0,0,
302.597743,-0.00854063,-0.814499736,9.80764389,0.184338268,0.003901109,-7.908915097,64.038754,-0.001192264,0.000747397,-0.045019913,3.5,0.25,37,3000,8343.339844,13167.62598,37.02985382,8416.456055,13317.41699,37.03290176,8073.325195,13299.42578,37.02962875,8146.441406,13449.2168,37.03288269,29.10418939,29.09754144,29.51996515,30.51375112,0.01451751,0.04867111,0,0,
302.6482628,-0.58078742,-4.767930984,9.825493813,-0.503406446,0.02560106,-12.48360676,63.53460407,-0.001190514,0.000750622,-0.133555114,3.5,0.25,37,3000,8378.142578,13147.83008,37.03747177,8452.658203,13296.92969,37.02762222,8109.374023,13282.15234,37.03816223,8183.88916,13431.25195,37.02828598,29.07493585,29.05797706,28.82795819,29.94996829,-0.00791586,0.03069695,0,0,
302.7001284,-0.114488721,-2.412582874,9.808326721,-0.201771872,0.026524278,-15.11322105,62.74697398,-0.001188613,0.000753872,-0.102455191,3.5,0.25,37,3000,8412.800781,13126.26172,37.03871536,8489.391602,13274.30664,37.0356636,8145.935059,13264.32617,37.03899002,8222.526367,13412.37012,37.03598785,29.05486275,29.03022599,29.39139454,31.06151161,0.01244112,0.0699714,0,0,
302.7520973,-0.203029126,-1.844884157,9.800537109,0.037582689,0.019019642,-14.23099454,61.94295826,-0.001186655,0.000757096,-0.089289524,3.5,0.25,37,3000,8447.344727,13104.11328,37.03721619,8526.000977,13251.07031,37.03803253,8182.437988,13245.89941,37.03734589,8261.094727,13392.85742,37.03817368,29.05699347,29.03486271,29.54490364,31.21989482,0.0175665,0.07525547,0,0,
302.8036144,0.083326221,-1.245294929,9.798111916,0.154676291,0.009867479,-12.50114924,61.21893089,-0.001184688,0.000760276,-0.072847292,3.5,0.25,37,3000,8481.773438,13081.84375,37.03470993,8562.263672,13227.80469,37.03773117,8218.663086,13226.93555,37.03451157,8299.152344,13372.89648,37.03751373,29.07125654,29.05460605,29.52235453,31.02082528,0.01609894,0.06767324,0,0,
302.8568841,0.12294016,-1.044269681,9.802183151,0.198763521,0.004242471,-10.0831436,60.58630511,-0.001182642,0.000763559,-0.057686172,3.5,0.25,37,3000,8517.001953,13059.10742,37.03224182,8599.048828,13204.19824,37.03567886,8255.458984,13207.00684,37.03202057,8337.506836,13352.09766,37.03546143,29.09465693,29.08415477,30.18843262,31.46994714,0.03796837,0.08203066,0,0,
302.909365,0.140627891,-0.574926615,9.804864883,0.194046048,0.000130209,-8.087768723,60.07928651,-0.001180624,0.000766793,-0.045124784,3.5,0.25,37,3000,8552.027344,13036.63965,37.029953,8635.31543,13181.02246,37.03332901,8291.761719,13186.77539,37.02980804,8375.049805,13331.1582,37.0331192,29.11667879,29.1099971,29.96081556,30.98831178,0.02922771,0.06452473,0,0,
302.961948,-0.479295522,-4.561859608,9.82797718,-0.508113834,0.025504186,-12.68001397,59.54260439,-0.00117857,0.000770016,-0.131890252,3.5,0.25,37,3000,8586.87793,13013.41406,37.03821564,8671.612305,13156.95215,37.02777481,8328.133789,13166.15723,37.03879929,8412.869141,13309.69531,37.02845383,29.09008169,29.07242839,30.15408868,31.3579889,0.03720571,0.07861609,0,0,
303.0136865,-0.022619888,-2.367210388,9.808726311,-0.176288663,0.02480648,-15.16185712,58.74929841,-0.00117645,0.000773119,-0.100990951,3.5,0.25,37,3000,8619.769531,12989.60059,37.03873444,8706.5,13131.94238,37.03605652,8363.183594,13145.94336,37.03897858,8449.915039,13288.28418,37.03628159,29.08017959,29.05587072,29.2371346,30.90670535,0.00623846,0.06369916,0,0,
303.0644763,0.017599612,-1.701827168,9.799607277,0.053887835,0.017898357,-14.28943193,57.96917469,-0.001174322,0.000776134,-0.086863481,3.5,0.25,37,3000,8651.952148,12965.70703,37.0370636,8740.599609,13106.86328,37.03824234,8397.503906,13125.50293,37.03701782,8486.150391,13266.65918,37.0381813,29.09198765,29.07114748,28.85954371,30.4768839,-0.00727882,0.04835504,0,0,
303.1158879,0.100927971,-1.27974093,9.801669121,0.165934323,0.011327637,-12.18086118,57.26184372,-0.001172144,0.00077917,-0.070535712,3.5,0.25,37,3000,8684.530273,12941.36816,37.03440475,8774.882813,13081.4375,37.03750992,8432.039063,13104.23926,37.03445053,8522.391602,13244.30859,37.03746796,29.10367297,29.08776433,29.27944153,30.73150596,0.00658962,0.05650973,0,0,
303.1673921,0.070193976,-1.210069895,9.802802086,0.200685699,0.006754057,-9.955926206,56.66479639,-0.001169955,0.000782206,-0.056211215,3.5,0.25,37,3000,8717.18457,12917.04102,37.03198242,8808.952148,13056.18848,37.03542328,8466.356445,13082.46191,37.03201675,8558.124023,13221.60938,37.03537369,29.11484049,29.10404051,29.31835457,30.53201442,0.00736372,0.04906446,0,0,
303.221322,-0.03097479,-0.897182286,9.808342934,0.187454715,0.007802816,-7.793437088,56.15863156,-0.00116766,0.000785384,-0.044302423,3.5,0.25,37,3000,8751.838867,12891.37598,37.02957916,8844.806641,13029.72461,37.03302383,8502.451172,13058.96191,37.02972412,8595.419922,13197.30957,37.03304672,29.10874793,29.10191913,31.04873864,32.08552087,0.0668966,0.10252251,0,0,
303.2731345,-0.457368612,-4.586959839,9.824728966,-0.497459859,0.028241135,-12.38467573,55.64541456,-0.001165429,0.000788415,-0.130850673,3.5,0.25,37,3000,8784.293945,12866.48926,37.03761292,8878.571289,13003.94824,37.02763367,8536.509766,13036.43555,37.03824997,8630.787109,13173.89453,37.02838516,29.07463774,29.05796939,29.44686392,30.58494083,0.0133834,0.05254914,0,0,
303.3243169,-0.073371798,-2.412746429,9.809480667,-0.191254808,0.025294348,-14.89060811,54.87750323,-0.001163134,0.000791337,-0.100066662,3.5,0.25,37,3000,8815.303711,12840.74707,37.03857803,8911.442383,12976.91113,37.03562546,8569.853516,13014.04688,37.03886414,8665.991211,13150.21094,37.03598404,29.05524837,29.03153986,29.01757022,30.64455802,-0.00048119,0.05556089,0,0,
303.3758239,-0.091982424,-1.660843968,9.800648689,0.045843476,0.01827926,-14.02111222,54.0964267,-0.001160778,0.00079424,-0.086827345,3.5,0.25,37,3000,8846.117188,12814.51172,37.03695297,8944.085938,12949.36523,37.03778839,8603.029297,12991.11133,37.03694916,8700.998047,13125.96387,37.03792191,29.05632574,29.03521221,29.13789395,30.75317305,0.00353646,0.05916819,0,0,
303.4279424,0.137651056,-1.405660629,9.801655769,0.162455542,0.0095589,-11.93834336,53.38492248,-0.001158372,0.000797159,-0.070611261,3.5,0.25,37,3000,8877.305664,12787.76855,37.03443909,8976.911133,12921.41699,37.03716278,8636.388672,12967.31738,37.03445816,8735.994141,13100.9668,37.03712082,29.0706233,29.05488298,29.58068018,31.04024874,0.01809669,0.06833157,0,0,
303.4789459,0.084785745,-0.850957274,9.79388237,0.212932175,-0.002113166,-9.944827149,52.79574694,-0.001156009,0.00080001,-0.0561889,3.5,0.25,37,3000,8908.169922,12761.36621,37.03199387,9009.117188,12894.00391,37.03577423,8669.076172,12943.33691,37.03175354,8770.023438,13075.97363,37.03538132,29.09375338,29.08301939,29.24375679,30.45103995,0.00552685,0.04703846,0,0,
303.5310182,0.152475432,-0.599470675,9.806165695,0.194053772,-0.001490814,-7.8664834,52.30633315,-0.001153592,0.000802921,-0.0439962,3.5,0.25,37,3000,8939.771484,12734.48438,37.02978897,9041.820313,12866.27734,37.0332222,8702.200195,12918.43848,37.02959824,8804.249023,13050.23145,37.03293228,29.11963642,29.11323882,29.87168727,30.86992472,0.02605167,0.06033976,0,0,
303.5832516,0.030611329,-0.695437908,9.810580254,0.175334958,-9.37E-06,-5.954845359,51.91601175,-0.001151167,0.000805843,-0.034210905,3.5,0.25,37,3000,8971.725586,12707.46875,37.0278511,9074.647461,12838.58008,37.03092575,8735.381836,12892.99805,37.02773285,8838.304688,13024.10938,37.03087616,29.13136741,29.12741742,30.12757907,30.92448365,0.03433746,0.06169672,0,0,
303.6352525,-0.529889464,-4.418065071,9.821187019,-0.495252428,0.035062689,-10.87044585,51.48821993,-0.001148729,0.000808732,-0.127967685,3.5,0.25,37,3000,9002.760742,12680.34863,37.02509689,9106.736328,12810.62598,37.02527237,8767.920898,12867.77734,37.0363884,8871.897461,12998.05469,37.02677536,29.09957117,29.08641537,29.67484771,30.6412851,0.02023049,0.0534569,0,0,
303.6868687,-0.165444225,-2.213589668,9.80886364,-0.25057955,0.024135307,-14.15804897,50.76526148,-0.00114622,0.000811517,-0.098165557,3.5,0.25,37,3000,9032.304688,12652.28418,37.03800201,9137.953125,12781.20898,37.03393936,8799.90332,12842.72656,37.03832245,8905.551758,12971.65234,37.03433228,29.07351571,29.05186507,29.33908033,30.88328281,0.00988629,0.06303959,0,0,
303.7397382,-0.157546967,-1.816931725,9.800093651,0.010824631,0.021857734,-13.62471536,49.98797912,-0.0011436,0.000814322,-0.086516678,3.5,0.25,37,3000,9062.238281,12622.98242,37.03654099,9169.629883,12750.45898,37.03684998,8832.448242,12816.56836,37.03677368,8939.839844,12944.04492,37.03710938,29.05718392,29.03739739,30.15943308,31.78601846,0.03864106,0.09465797,0,0,
303.7922949,0.019845247,-1.262200117,9.798791885,0.137420992,0.012793139,-11.94986845,49.27707254,-0.001140971,0.000817086,-0.07065779,3.5,0.25,37,3000,9091.591797,12593.96484,37.03430939,9200.521484,12720.12988,37.03674316,8864.165039,12790.32129,37.03427124,8973.094727,12916.48633,37.03669739,29.0612206,29.04582787,29.71820148,31.16980912,0.02314872,0.07312517,0,0,
303.8445676,0.130397588,-1.068280101,9.775411606,0.130119426,-0.021642922,-9.789090298,48.67654523,-0.001138348,0.000819827,-0.056041602,3.5,0.25,37,3000,9121.140625,12564.78613,37.03164291,9231.360352,12689.82617,37.03536606,8895.743164,12763.46875,37.03174591,9005.961914,12888.50781,37.03522491,29.08024312,29.07038064,29.89977544,31.12991111,0.02853058,0.07084635,0,0,
303.8848801,0.067442693,-0.80700314,9.804411888,0.213483846,0.002874836,-7.888522713,48.29000775,-0.001136322,0.000821939,-0.043993581,3.5,0.25,37,3000,9144.297852,12542.01855,37.02966309,9255.348633,12666.32031,37.03370667,8920.230469,12742.20117,37.02965927,9031.282227,12866.50293,37.03372574,29.08616455,29.079467,23.38193498,24.18131619,-0.19592973,-0.16844019,0,0,
303.9395741,-0.243730843,-3.25417304,9.817404747,-0.297414291,0.015235951,-10.11006565,47.80041296,-0.001133562,0.000824793,-0.12754485,3.5,0.25,37,3000,9174.677734,12511.71582,37.03514099,9286.811523,12635.04102,37.02749252,8952.370117,12713.85059,37.0355072,9064.504883,12837.17578,37.02788544,29.07288296,29.06148247,30.8945701,31.94324397,0.06307619,0.09916086,0,0,
303.9923461,-0.102292001,-2.075703859,9.814787865,-0.236641535,0.020769201,-14.35330103,47.0508441,-0.001130818,0.000827465,-0.097228877,3.5,0.25,37,3000,9203.016602,12480.98535,37.0382843,9316.80957,12602.78125,37.03469849,8983.46582,12686.11133,37.03846741,9097.259766,12807.90723,37.03482819,29.05959502,29.03722895,30.09783537,31.71741256,0.03652574,0.09230163,0,0,
304.0459946,0.049716949,-1.627573729,9.81776619,0.042149771,0.017068399,-13.70721978,46.24398702,-0.001127977,0.000830129,-0.08364588,3.5,0.25,37,3000,9231.329102,12449.30762,37.03660202,9346.827148,12569.48926,37.03768921,9014.689453,12657.50586,37.03669357,9130.1875,12777.68652,37.03770447,29.07222233,29.05271673,30.59005827,32.27505307,0.05291559,0.11091343,0,0,
304.1003567,0.103193954,-1.145224094,9.800000191,0.170726835,0.009666048,-11.8559525,45.49884753,-0.001125073,0.000832804,-0.06703224,3.5,0.25,37,3000,9259.635742,12417.33984,37.03402328,9376.649414,12536.04492,37.03736115,9045.65625,12628.27051,37.03400421,9162.670898,12746.97559,37.03727722,29.08568462,29.07051379,30.74327872,32.26283874,0.05754164,0.10981316,0,0,
304.1412988,0.141186044,-0.831998527,9.804114342,0.206583994,0.005867963,-10.11313752,45.01315961,-0.001122879,0.000834812,-0.052337423,3.5,0.25,37,3000,9281.229492,12392.9668,37.03208923,9399.226563,12510.69531,37.03630829,9069.011719,12605.6709,37.0319252,9187.008789,12723.39844,37.03614044,29.10077905,29.08936809,23.44521062,24.44111377,-0.19402819,-0.15979221,0,0,
304.195061,0.1452564,-0.432899565,9.807709694,0.206456608,0.002046689,-8.062751447,44.48224559,-0.001119994,0.000837447,-0.040356915,3.5,0.25,37,3000,9309.512695,12361.20605,37.02996445,9428.558594,12477.87402,37.03374863,9099.207031,12575.7998,37.02980423,9218.25293,12692.4668,37.03375626,29.12054658,29.11325751,30.62061325,31.69312975,0.05177558,0.08861503,0,0,
304.2478665,-0.053553134,-1.904798508,9.811488152,-0.032932744,0.004638425,-7.624266963,44.05563881,-0.001117157,0.000840034,-0.115704022,3.5,0.25,37,3000,9337.432617,12329.84961,37.03159714,9457.34668,12445.625,37.02872467,9128.735352,12546.00781,37.03171921,9248.649414,12661.7832,37.02894974,29.1350772,29.12834202,30.22927269,31.1249382,0.03779586,0.06854479,0,0,
304.3004872,-0.188071966,-2.422270775,9.821907043,-0.309314828,0.024259831,-13.08548729,43.41698538,-0.001114272,0.000842545,-0.088517092,3.5,0.25,37,3000,9364.086914,12297.68066,37.03678894,9485.347656,12412.04395,37.03240204,9157.93457,12516.2666,37.03712463,9279.195313,12630.62988,37.03279877,29.1038994,29.08515336,30.07922356,31.48089928,0.03417793,0.08237006,0,0,
304.3540571,-0.116775274,-1.319921732,9.804296494,0.018391857,0.022082303,-12.79281881,42.67071892,-0.001111282,0.000845039,-0.075551003,3.5,0.25,37,3000,9390.623047,12264.37207,37.03544235,9513.370117,12377.13965,37.03643417,9187.347656,12485.63672,37.03581619,9310.094727,12598.4043,37.0367775,29.0863672,29.06950006,30.66243877,32.22809012,0.0547976,0.1086565,0,0,
304.4094861,-0.115554988,-1.038027763,9.802603722,0.154778837,0.0183043,-10.94150372,41.95705635,-0.001108167,0.000847588,-0.060298741,3.5,0.25,37,3000,9418.015625,12229.58398,37.03289032,9542.15332,12340.81738,37.03663635,9217.504883,12453.35645,37.03322601,9341.642578,12564.58984,37.03689575,29.05985473,29.04762533,31.88034685,33.3677843,0.0975199,0.14872675,0,0,
304.454641,-0.182528585,-1.184166908,9.804695129,0.138217949,0.021287742,-9.237264801,41.452944,-0.001105624,0.000849653,-0.04662247,3.5,0.25,37,3000,9439.890625,12201.78906,37.031353,9564.97168,12311.96191,37.03469086,9241.292969,12427.26172,37.03180313,9366.374023,12537.43457,37.0352478,29.02904773,29.02010724,25.46677058,26.48695546,-0.12244395,-0.08728954,0,0,
304.5107151,0.029821888,-0.829479098,9.807025909,0.146103002,0.003985449,-7.577628724,40.92703309,-0.001102466,0.00085221,-0.034492943,3.5,0.25,37,3000,9467.368164,12167.00391,37.02942276,9593.419922,12276.06348,37.03278351,9270.775391,12394.22754,37.02925491,9396.828125,12503.28711,37.03272247,29.03559299,29.03003749,31.91657149,32.97883195,0.09943267,0.13602444,0,0,
304.5513403,0.155831426,-0.563405454,9.805892944,0.175398057,-0.00634771,-5.940489583,40.62157679,-0.001100178,0.000854063,-0.034492943,3.5,0.25,37,3000,9487.62207,12141.51855,37.02802277,9614.239258,12249.92188,37.03118896,9292.212891,12369.75977,37.02763748,9418.830078,12478.16309,37.03082657,29.05716267,29.05323429,23.43844814,24.06166409,-0.19325856,-0.17180773,0,0,
304.6059962,-0.274809361,-3.80769825,9.825489044,-0.449852907,0.008442727,-10.4277958,40.16384824,-0.001097077,0.000856531,-0.106359586,3.5,0.25,37,3000,9513.96875,12107.22656,37.03575897,9641.506836,12214.54492,37.02675629,9320.515625,12337.12793,37.03583527,9448.052734,12444.44629,37.02681351,29.05323192,29.04097531,31.13605281,32.15950463,0.07214212,0.10738377,0,0,
304.6598715,0.199480891,-1.782722235,9.80844593,-0.116195458,0.005284454,-12.12608648,39.48071663,-0.001093952,0.000858882,-0.081193842,3.5,0.25,37,3000,9538.907227,12072.49219,37.03560638,9667.734375,12178.26074,37.03379059,9348.249023,12304.71777,37.03547668,9477.076172,12410.48535,37.0334549,29.09065615,29.0745071,30.78708904,32.23498418,0.05890321,0.10870269,0,0,
304.7141877,0.05914256,-1.342476368,9.802639008,0.068668681,0.003698514,-10.99047276,38.80456888,-0.001090768,0.000861215,-0.06877768,3.5,0.25,37,3000,9563.779297,12037.18848,37.03373337,9693.838867,12141.4375,37.03518295,9375.859375,12271.63574,37.03354263,9505.918945,12375.88379,37.03503799,29.12116194,29.108126,31.09343063,32.49901414,0.06820448,0.11649284,0,0,
304.7558937,0.204343319,-0.784371138,9.802331924,0.15729208,0.005283218,-9.506066895,38.33680338,-0.001088313,0.000862995,-0.054893799,3.5,0.25,37,3000,9582.638672,12010.31152,37.03168869,9713.517578,12113.5293,37.03475952,9396.577148,12246.23535,37.03167343,9527.456055,12349.45313,37.03469086,29.13388606,29.12354882,23.6402068,24.58691382,-0.18827864,-0.15577205,0,0,
304.8150871,-0.374618351,-0.427316576,9.808078766,0.187001668,0.017664613,-6.939848711,37.77923454,-0.001084823,0.000865515,-0.042358611,3.5,0.25,37,3000,9609.994141,11971.40918,37.02891541,9741.860352,12073.36328,37.0325737,9426.211914,12209.11328,37.02944183,9558.078125,12311.06641,37.03306198,29.11234479,29.10586654,34.24138653,35.39458502,0.17644278,0.21606361,0,0,
